"","CPU_LOAD_LONG","NR_CPU","HOST_NAME","OS_FULL_VERSION","DB_NAME","QTD_CONEXAO","BUILD_BANCO_DB2","PROD_RELEASE","PROD_FIXPACK_NUM","QTD_ERROS_ATUALIZACAO","ULTIMO_RUNSTATS","QTD_OBJETOS_INVALIDOS","PACOTES_INVALIDOS","LOGARCHMETH1","TSM_OWNER","BUILD_INST_DB2","BUFFERPOLLS_AUTO","MEMORIA_BD","DTARCHIVETSM","DATA_ULTIMO_BACKUP","DFT_QUERYOPT","LOGFILSIZ","LOGPRIMARY","LOGSECOND","MAX_LOG","DB_MEM_THRESH","DFT_DEGREE","CATALOGCACHE_SZ","BP_HITRATIO_ROW_COUNT","TAMANHO_DO_BANCO_GB","TABELAS_AUDLOG","TRIGGERS_AUDLOG","MONITOR_DE_EVENTOS","INST_NAME","ASLHEAPSZ","DB2_SKIPDELETED","Target"
"1652",0.000477783086478739,0,1,1,0.533333333333333,0.000508776392775375,0.75,0.882352941176471,1,0.142857142857143,0.928571428571429,0,0.0384615384615385,0.5,1,0,1,0.699411217849396,1,0.785714285714286,1,1,0,0.83402489626556,0.777777777777778,1,1,0,0.25,0.401134256734649,0.25,0.5,1,0.5,0,0,"0"
"1653",0.0515180096869993,0,0.5,0.5,0.666666666666667,0.000763164589163063,0.75,0.941176470588235,1,0,0.857142857142857,0,0,0.5,1,0,0,0.752091726061357,1,0.642857142857143,1,0.333333333333333,1,0.83402489626556,0,1,1,0.0151664368721686,0.25,0.138510197404297,0,0,1,0,1,0,"0"
"1654",0.0410893454371715,0,1,1,0.4,0.000763164589163063,0.85,0.882352941176471,1,0,0.785714285714286,0,0.961538461538462,0.5,1,0,0,0.0703439727300899,1,0.571428571428571,1,0.2128,1,0.62655601659751,1,1,0,1,0.25,0.218126295124877,0.0833333333333333,0.375,1,0.333333333333333,0,0,"1"
"1655",0.0358337314859054,0,0.75,1,0.866666666666667,0.00127194098193844,0.8,0.882352941176471,1,0,0.214285714285714,0,0.0384615384615385,0.5,0.5,0,0.5,0.245429191199256,0,0.214285714285714,1,0.2128,0.5,0.62655601659751,1,1,0,1,0.25,0.926818627985604,0.0833333333333333,0.25,1,0.833333333333333,0,0,"0"
"1656",0.0377448638318204,0,1,1,0.733333333333333,0.000508776392775375,1,0.882352941176471,1,0,0.285714285714286,0,0.0384615384615385,0.5,1,0,0,0.0182832352029749,1,0.5,1,0.2128,0,1,0.777777777777778,0,1,0.113649793184952,0,0.0894317810011997,0,0,1,0.666666666666667,0,0,"0"
"1657",0.0869565217391304,1,1,1,0.6,0.000763164589163063,0.9,1,0.791666666666667,0,0.714285714285714,0,0,0.5,1,0.5,0,0.110938952587543,1,0.428571428571429,1,0.2128,0.5,0.62655601659751,1,1,0,1,0.25,0.319009706620133,0.583333333333333,0.75,0,0.583333333333333,0,0,"0"
"1658",0.0515180096869993,0,0.5,0.5,1,0.00101755278555075,1,0.941176470588235,1,0,0.357142857142857,0,0,0,1,0,0.5,0.752401611403781,1,0.928571428571429,1,0,0,0.83402489626556,0.777777777777778,0,0,1,0,0,0,0,1,0,1,0,"0"
"1659",0.0339225991399904,0,0.75,1,0.933333333333333,0.00101755278555075,0.75,0.882352941176471,1,0.0714285714285714,0.5,0,0.346153846153846,0.5,1,0,0,0.116826774093585,1,0.285714285714286,1,0.2128,1,0.62655601659751,1,1,1,0,0.25,0.610535500054532,0,0,1,0.916666666666667,0,0,"0"
"1660",0.0339225991399904,0,0.75,1,0.8,0.00127194098193844,0.75,0.882352941176471,1,0,0.0714285714285714,1,1,0.5,1,0,0,0.169197396963124,1,0.0714285714285714,0,0.008,0,0.83402489626556,0.777777777777778,1,1,0,0.25,0.0650016359472134,0.166666666666667,0.5,1,0.75,0,1,"0"
"1661",0.0501672240802676,0,0.75,1,0.2,0.00101755278555075,0.75,0.882352941176471,1,0,0.142857142857143,0,0,0.5,1,0,0,0.104431360396653,1,0.142857142857143,1,0.2128,0.5,0.62655601659751,1,0.888888888888889,0,1,0.25,0.230995746537245,0.0833333333333333,0,0,0.166666666666667,0,1,"0"
"1662",0.10606784519828,1,1,1,0.466666666666667,0.004070211142203,0.9,1,0.791666666666667,0.357142857142857,0.642857142857143,0,0,0.5,1,0.5,0,0.947319491788038,1,0.714285714285714,1,0.2128,0.5,0.62655601659751,1,1,0,1,1,0.277892899989094,0.166666666666667,0.5,1,0.416666666666667,0,0,"0"
"1663",0.00238891543239369,0,1,1,0.533333333333333,0.000763164589163063,0.75,0.882352941176471,1,0.142857142857143,0.928571428571429,0,0.0384615384615385,0.5,1,0,1,0.699411217849396,1,0.785714285714286,1,1,0,0.83402489626556,0.777777777777778,1,1,0,0.25,0.401134256734649,0.25,0.5,1,0.5,0,0,"0"
"1664",0.0515180096869993,0,0.5,0.5,0.666666666666667,0.000508776392775375,0.75,0.941176470588235,1,0,0.857142857142857,0,0,0.5,1,0,0,0.753641152773474,1,0.642857142857143,1,0.333333333333333,1,0.83402489626556,0,1,1,0.0151664368721686,0.25,0.138510197404297,0,0,1,0,1,0,"0"
"1665",0.0358337314859054,0,1,1,0.4,0.000763164589163063,0.85,0.882352941176471,1,0,0.785714285714286,0,0.961538461538462,0.5,1,0,0,0.0703439727300899,1,0.571428571428571,1,0.2128,1,0.62655601659751,1,1,0,1,0.25,0.218126295124877,0.0833333333333333,0.375,1,0.333333333333333,0,0,"1"
"1666",0.0453893932154802,0,0.75,1,0.866666666666667,0.00101755278555075,0.8,0.882352941176471,1,0,0.214285714285714,0,0.0384615384615385,0.5,0.5,0,0.5,0.245429191199256,0,0.214285714285714,1,0.2128,0.5,0.62655601659751,1,1,0,1,0.25,0.926818627985604,0.0833333333333333,0.25,1,0.833333333333333,0,0,"0"
"1667",0.0286669851887243,0,1,1,0.733333333333333,0.000763164589163063,1,0.882352941176471,1,0,0.285714285714286,0,0.0384615384615385,0.5,1,0,0,0.0182832352029749,1,0.5,1,0.2128,0,1,0.777777777777778,0,1,0.113649793184952,0,0.0894317810011997,0,0,1,0.666666666666667,0,0,"0"
"1668",0.12517916865743,1,1,1,0.6,0.000763164589163063,0.9,1,0.791666666666667,0,0.714285714285714,0,0,0.5,1,0.5,0,0.109389525875426,1,0.428571428571429,1,0.2128,0.5,0.62655601659751,1,1,0,1,0.25,0.319009706620133,0.583333333333333,0.75,0,0.583333333333333,0,0,"0"
"1669",0.0515180096869993,0,0.5,0.5,1,0.00127194098193844,1,0.941176470588235,1,0,0.357142857142857,0,0,0,1,0,0.5,0.75426092345832,1,0.928571428571429,1,0,0,0.83402489626556,0.777777777777778,0,0,1,0,0,0,0,1,0,1,0,"0"
"1670",0.0324892498805542,0,0.75,1,0.933333333333333,0.00101755278555075,0.75,0.882352941176471,1,0.0714285714285714,0.5,0,0.346153846153846,0.5,1,0,0,0.116826774093585,1,0.285714285714286,1,0.2128,1,0.62655601659751,1,1,1,0,0.25,0.610535500054532,0,0,1,0.916666666666667,0,0,"0"
"1671",0.0320114667940755,0,0.75,1,0.8,0.00127194098193844,0.75,0.882352941176471,1,0,0.0714285714285714,1,1,0.5,1,0,0,0.169197396963124,1,0.0714285714285714,0,0.008,0,0.83402489626556,0.777777777777778,1,1,0,0.25,0.0650016359472134,0.166666666666667,0.5,1,0.75,0,1,"0"
"1672",0.0506450071667463,0,0.75,1,0.2,0.000763164589163063,0.75,0.882352941176471,1,0,0.142857142857143,0,0,0.5,1,0,0,0.104431360396653,1,0.142857142857143,1,0.2128,0.5,0.62655601659751,1,0.888888888888889,0,1,0.25,0.230995746537245,0.0833333333333333,0,0,0.166666666666667,0,1,"1"
"1673",0.101290014333493,1,1,1,0.466666666666667,0.004070211142203,0.9,1,0.791666666666667,0.357142857142857,0.642857142857143,0,0,0.5,1,0.5,0,0.947629377130462,1,0.714285714285714,1,0.2128,0.5,0.62655601659751,1,1,0,1,1,0.277892899989094,0.166666666666667,0.5,1,0.416666666666667,0,0,"0"
"1674",0.000955566172957477,0,1,1,0.533333333333333,0.000508776392775375,0.75,0.882352941176471,1,0.142857142857143,0.928571428571429,0,0.0384615384615385,0.5,1,0,1,0.699411217849396,1,0.785714285714286,1,1,0,0.83402489626556,0.777777777777778,1,1,0,0.25,0.401134256734649,0.25,0.5,1,0.5,0,0,"0"
"1675",0.0515180096869993,0,0.5,0.5,0.666666666666667,0.000763164589163063,0.75,0.941176470588235,1,0,0.857142857142857,0,0,0.5,1,0,0,0.7579795475674,1,0.642857142857143,1,0.333333333333333,1,0.83402489626556,0,1,1,0.0151664368721686,0.25,0.138510197404297,0,0,1,0,1,0,"0"
"1676",0.0468227424749164,0,1,1,0.4,0.00101755278555075,0.85,0.882352941176471,1,0,0.785714285714286,0,0.961538461538462,0.5,1,0,0,0.0703439727300899,1,0.571428571428571,1,0.2128,1,0.62655601659751,1,1,0,1,0.25,0.218126295124877,0.0833333333333333,0.375,1,0.333333333333333,0,0,"0"
"1677",0.0406115623506928,0,0.75,1,0.866666666666667,0.00127194098193844,0.8,0.882352941176471,1,0,0.214285714285714,0,0.0384615384615385,0.5,0.5,0,0.5,0.245429191199256,0,0.214285714285714,1,0.2128,0.5,0.62655601659751,1,1,0,1,0.25,0.926818627985604,0.0833333333333333,0.25,1,0.833333333333333,0,0,"1"
"1678",0.0372670807453416,0,1,1,0.733333333333333,0.000763164589163063,1,0.882352941176471,1,0,0.285714285714286,0,0.0384615384615385,0.5,1,0,0,0.0189030058878215,1,0.5,1,0.2128,0,1,0.777777777777778,0,1,0.113649793184952,0,0.0894317810011997,0,0,1,0.666666666666667,0,0,"0"
"1679",0.0893454371715241,1,1,1,0.6,0.000508776392775375,0.9,1,0.791666666666667,0,0.714285714285714,0,0,0.5,1,0.5,0,0.110938952587543,1,0.428571428571429,1,0.2128,0.5,0.62655601659751,1,1,0,1,0.25,0.319009706620133,0.583333333333333,0.75,0,0.583333333333333,0,0,"0"
"1680",0.0515180096869993,0,0.5,0.5,1,0.00101755278555075,1,0.941176470588235,1,0,0.357142857142857,0,0,0,1,0,0.5,0.642082429501085,1,0.928571428571429,1,0,0,0.83402489626556,0.777777777777778,0,0,1,0,0,0,0,1,0,1,0,"0"
"1681",0.0415671285236503,0,0.75,1,0.933333333333333,0.000763164589163063,0.75,0.882352941176471,1,0.0714285714285714,0.5,0,0.346153846153846,0.5,1,0,0,0.116826774093585,1,0.285714285714286,1,0.2128,1,0.62655601659751,1,1,1,0,0.25,0.610535500054532,0,0,1,0.916666666666667,0,0,"1"
"1682",0.0425226946966077,0,0.75,1,0.8,0.00101755278555075,0.75,0.882352941176471,1,0,0.0714285714285714,1,1,0.5,1,0,0,0.168577626278277,1,0.0714285714285714,0,0.008,0,0.83402489626556,0.777777777777778,1,1,0,0.25,0.0650016359472134,0.166666666666667,0.5,1,0.75,0,1,"1"
"1683",0.0630673674151935,0,0.75,1,0.2,0.000508776392775375,0.75,0.882352941176471,1,0,0.142857142857143,0,0,0.5,1,0,0,0.104431360396653,1,0.142857142857143,1,0.2128,0.5,0.62655601659751,1,0.888888888888889,0,1,0.25,0.230995746537245,0.0833333333333333,0,0,0.166666666666667,0,1,"1"
"1684",0.1438127090301,1,1,1,0.466666666666667,0.004070211142203,0.9,1,0.791666666666667,0.357142857142857,0.642857142857143,0,0,0.5,1,0.5,0,0.947629377130462,1,0.714285714285714,1,0.2128,0.5,0.62655601659751,1,1,0,1,1,0.277892899989094,0.166666666666667,0.5,1,0.416666666666667,0,0,"0"
"1685",0.00238891543239369,0,1,1,0.533333333333333,0.000763164589163063,0.75,0.882352941176471,1,0.142857142857143,0.928571428571429,0,0.0384615384615385,0.5,1,0,1,0.699411217849396,1,0.785714285714286,1,1,0,0.83402489626556,0.777777777777778,1,1,0,0.25,0.401134256734649,0.25,0.5,1,0.5,0,0,"0"
"1686",0.0515180096869993,0,0.5,0.5,0.666666666666667,0.000508776392775375,0.75,0.941176470588235,1,0,0.857142857142857,0,0,0.5,1,0,0,0.760148744964363,1,0.642857142857143,1,0.333333333333333,1,0.83402489626556,0,1,1,0.0151664368721686,0.25,0.138510197404297,0,0,1,0,1,0,"0"
"1687",0.0415671285236503,0,1,1,0.4,0.00101755278555075,0.85,0.882352941176471,1,0,0.785714285714286,0,0.961538461538462,0.5,1,0,0,0.0703439727300899,1,0.571428571428571,1,0.2128,1,0.62655601659751,1,1,0,1,0.25,0.218126295124877,0.0833333333333333,0.375,1,0.333333333333333,0,0,"1"
"1688",0.042044911610129,0,0.75,1,0.866666666666667,0.00127194098193844,0.8,0.882352941176471,1,0,0.214285714285714,0,0.0384615384615385,0.5,0.5,0,0.5,0.245429191199256,0,0.214285714285714,1,0.2128,0.5,0.62655601659751,1,1,0,1,0.25,0.926818627985604,0.0833333333333333,0.25,1,0.833333333333333,0,0,"1"
"1689",0.0382226469182991,0,1,1,0.733333333333333,0.000763164589163063,1,0.882352941176471,1,0,0.285714285714286,0,0.0384615384615385,0.5,1,0,0,0.0189030058878215,1,0.5,1,0.2128,0,1,0.777777777777778,0,1,0.113649793184952,0,0.0894317810011997,0,0,1,0.666666666666667,0,0,"0"
"1690",0.0883898709985667,1,1,1,0.6,0.000508776392775375,0.9,1,0.791666666666667,0,0.714285714285714,0,0,0.5,1,0.5,0,0.109389525875426,1,0.428571428571429,1,0.2128,0.5,0.62655601659751,1,1,0,1,0.25,0.319009706620133,0.583333333333333,0.75,0,0.583333333333333,0,0,"0"
"1691",0.0515180096869993,0,0.5,0.5,1,0.000763164589163063,1,0.941176470588235,1,0,0.357142857142857,0,0,0,1,0,0.5,0.752401611403781,1,0.928571428571429,1,0,0,0.83402489626556,0.777777777777778,0,0,1,0,0,0,0,1,0,1,0,"0"
"1692",0.0458671763019589,0,0.75,1,0.933333333333333,0.000763164589163063,0.75,0.882352941176471,1,0.0714285714285714,0.5,0,0.346153846153846,0.5,1,0,0,0.116826774093585,1,0.285714285714286,1,0.2128,1,0.62655601659751,1,1,1,0,0.25,0.610535500054532,0,0,1,0.916666666666667,0,0,"1"
"1693",0.0458671763019589,0,0.75,1,0.8,0.00127194098193844,0.75,0.882352941176471,1,0,0.0714285714285714,1,1,0.5,1,0,0,0.168577626278277,1,0.0714285714285714,0,0.008,0,0.83402489626556,0.777777777777778,1,1,0,0.25,0.0650016359472134,0.166666666666667,0.5,1,0.75,0,1,"0"
"1694",0.0664118490205447,0,0.75,1,0.2,0.000763164589163063,0.75,0.882352941176471,1,0,0.142857142857143,0,0,0.5,1,0,0,0.104431360396653,1,0.142857142857143,1,0.2128,0.5,0.62655601659751,1,0.888888888888889,0,1,0.25,0.230995746537245,0.0833333333333333,0,0,0.166666666666667,0,1,"0"
"1695",0.123268036311515,1,1,1,0.466666666666667,0.004070211142203,0.9,1,0.791666666666667,0.357142857142857,0.642857142857143,0,0,0.5,1,0.5,0,0.947629377130462,1,0.714285714285714,1,0.2128,0.5,0.62655601659751,1,1,0,1,1,0.277892899989094,0.166666666666667,0.5,1,0.416666666666667,0,0,"0"
"1696",0.00143334925943622,0,1,1,0.533333333333333,0.000763164589163063,0.75,0.882352941176471,1,0.142857142857143,0.928571428571429,0,0.0384615384615385,0.5,1,0,1,0.699411217849396,1,0.785714285714286,1,1,0,0.83402489626556,0.777777777777778,1,1,0,0.25,0.401134256734649,0.25,0.5,1,0.5,0,0,"0"
"1697",0.0515180096869993,0,0.5,0.5,0.666666666666667,0.000508776392775375,0.75,0.941176470588235,1,0,0.857142857142857,0,0,0.5,1,0,0,0.76169817167648,1,0.642857142857143,1,0.333333333333333,1,0.83402489626556,0,1,1,0.0151664368721686,0.25,0.138510197404297,0,0,1,0,1,0,"0"
"1698",0.0363115145723841,0,1,1,0.4,0.00101755278555075,0.85,0.882352941176471,1,0,0.785714285714286,0,0.961538461538462,0.5,1,0,0,0.0703439727300899,1,0.571428571428571,1,0.2128,1,0.62655601659751,1,1,0,1,0.25,0.218126295124877,0.0833333333333333,0.375,1,0.333333333333333,0,0,"0"
"1699",0.0344003822264692,0,0.75,1,0.866666666666667,0.00127194098193844,0.8,0.882352941176471,1,0,0.214285714285714,0,0.0384615384615385,0.5,0.5,0,0.5,0.245429191199256,0,0.214285714285714,1,0.2128,0.5,0.62655601659751,1,1,0,1,0.25,0.926818627985604,0.0833333333333333,0.25,1,0.833333333333333,0,0,"0"
"1700",0.0320114667940755,0,1,1,0.733333333333333,0.000763164589163063,1,0.882352941176471,1,0,0.285714285714286,0,0.0384615384615385,0.5,1,0,0,0.0189030058878215,1,0.5,1,0.2128,0,1,0.777777777777778,0,1,0.113649793184952,0,0.0894317810011997,0,0,1,0.666666666666667,0,0,"0"
"1701",0.167701863354037,1,1,1,0.6,0.000508776392775375,0.9,1,0.791666666666667,0,0.714285714285714,0,0,0.5,1,0.5,0,0.109389525875426,1,0.428571428571429,1,0.2128,0.5,0.62655601659751,1,1,0,1,0.25,0.319009706620133,0.583333333333333,0.75,0,0.583333333333333,0,0,"0"
"1702",0.0515180096869993,0,0.5,0.5,1,0.000763164589163063,1,0.941176470588235,1,0,0.357142857142857,0,0,0,1,0,0.5,0.75333126743105,1,0.928571428571429,1,0,0,0.83402489626556,0.777777777777778,0,0,1,0,0,0,0,1,0,1,0,"0"
"1703",0.042044911610129,0,0.75,1,0.933333333333333,0.000763164589163063,0.75,0.882352941176471,1,0.0714285714285714,0.5,0,0.346153846153846,0.5,1,0,0,0.116826774093585,1,0.285714285714286,1,0.2128,1,0.62655601659751,1,1,1,0,0.25,0.610535500054532,0,0,1,0.916666666666667,0,0,"0"
"1704",0.042044911610129,0,0.75,1,0.8,0.00127194098193844,0.75,0.882352941176471,1,0,0.0714285714285714,1,1,0.5,1,0,0,0.168577626278277,1,0.0714285714285714,0,0.008,0,0.83402489626556,0.777777777777778,1,1,0,0.25,0.0650016359472134,0.166666666666667,0.5,1,0.75,0,1,"0"
"1705",0.0592451027233636,0,0.75,1,0.2,0.000763164589163063,0.75,0.882352941176471,1,0,0.142857142857143,0,0,0.5,1,0,0,0.104431360396653,1,0.142857142857143,1,0.2128,0.5,0.62655601659751,1,0.888888888888889,0,1,0.25,0.230995746537245,0.0833333333333333,0,0,0.166666666666667,0,1,"1"
"1706",0.108456760630674,1,1,1,0.466666666666667,0.00381582294581531,0.9,1,0.791666666666667,0.357142857142857,0.642857142857143,0,0,0.5,1,0.5,0,0.948249147815308,1,0.714285714285714,1,0.2128,0.5,0.62655601659751,1,1,0,1,1,0.277892899989094,0.166666666666667,0.5,1,0.416666666666667,0,0,"0"
"1707",0.00238891543239369,0,1,1,0.533333333333333,0.000763164589163063,0.75,0.882352941176471,1,0.142857142857143,0.928571428571429,0,0.0384615384615385,0.5,1,0,1,0.699411217849396,1,0.785714285714286,1,1,0,0.83402489626556,0.777777777777778,1,1,0,0.25,0.401134256734649,0.25,0.5,1,0.5,0,0,"0"
"1708",0.0515180096869993,0,0.5,0.5,0.666666666666667,0.000508776392775375,0.75,0.941176470588235,1,0,0.857142857142857,0,0,0.5,1,0,0,0.76076851564921,1,0.642857142857143,1,0.333333333333333,1,0.83402489626556,0,1,1,0.0151664368721686,0.25,0.138510197404297,0,0,1,0,1,0,"0"
"1709",0.0363115145723841,0,1,1,0.4,0.00101755278555075,0.85,0.882352941176471,1,0,0.785714285714286,0,0.961538461538462,0.5,1,0,0,0.0703439727300899,1,0.571428571428571,1,0.2128,1,0.62655601659751,1,1,0,1,0.25,0.218126295124877,0.0833333333333333,0.375,1,0.333333333333333,0,0,"1"
"1710",0.0410893454371715,0,0.75,1,0.866666666666667,0.00127194098193844,0.8,0.882352941176471,1,0,0.214285714285714,0,0.0384615384615385,0.5,0.5,0,0.5,0.245429191199256,0,0.214285714285714,1,0.2128,0.5,0.62655601659751,1,1,0,1,0.25,0.926818627985604,0.0833333333333333,0.25,1,0.833333333333333,0,0,"0"
"1711",0.0301003344481605,0,1,1,0.733333333333333,0.000763164589163063,1,0.882352941176471,1,0,0.285714285714286,0,0.0384615384615385,0.5,1,0,0,0.0189030058878215,1,0.5,1,0.2128,0,1,0.777777777777778,0,1,0.113649793184952,0,0.0894317810011997,0,0,1,0.666666666666667,0,0,"0"
"1712",0.124701385570951,1,1,1,0.6,0.000763164589163063,0.9,1,0.791666666666667,0,0.714285714285714,0,0,0.5,1,0.5,0,0.109389525875426,1,0.428571428571429,1,0.2128,0.5,0.62655601659751,1,1,0,1,0.25,0.319009706620133,0.583333333333333,0.75,0,0.583333333333333,0,0,"0"
"1713",0.0515180096869993,0,0.5,0.5,1,0.00127194098193844,1,0.941176470588235,1,0,0.357142857142857,0,0,0,1,0,0.5,0.756430120855283,1,0.928571428571429,1,0,0,0.83402489626556,0.777777777777778,0,0,1,0,0,0,0,1,0,1,0,"0"
"1714",0.0410893454371715,0,0.75,1,0.933333333333333,0.00127194098193844,0.75,0.882352941176471,1,0.0714285714285714,0.5,0,0.346153846153846,0.5,1,0,0,0.116826774093585,1,0.285714285714286,1,0.2128,1,0.62655601659751,1,1,1,0,0.25,0.610535500054532,0,0,1,0.916666666666667,0,0,"1"
"1715",0.0410893454371715,0,0.75,1,0.8,0.00152632917832613,0.75,0.882352941176471,1,0,0.0714285714285714,1,1,0.5,1,0,0,0.169197396963124,1,0.0714285714285714,0,0.008,0,0.83402489626556,0.777777777777778,1,1,0,0.25,0.0650016359472134,0.166666666666667,0.5,1,0.75,0,1,"0"
"1716",0.0611562350692786,0,0.75,1,0.2,0.000763164589163063,0.75,0.882352941176471,1,0,0.142857142857143,0,0,0.5,1,0,0,0.104431360396653,1,0.142857142857143,1,0.2128,0.5,0.62655601659751,1,0.888888888888889,0,1,0.25,0.230995746537245,0.0833333333333333,0,0,0.166666666666667,0,1,"0"
"1717",0.118490205446727,1,1,1,0.466666666666667,0.00356143474942763,0.9,1,0.791666666666667,0.357142857142857,0.642857142857143,0,0,0.5,1,0.5,0,0.948249147815308,1,0.714285714285714,1,0.2128,0.5,0.62655601659751,1,1,0,1,1,0.277892899989094,0.166666666666667,0.5,1,0.416666666666667,0,0,"0"
"1718",0.000955566172957477,0,1,1,0.533333333333333,0.000763164589163063,0.75,0.882352941176471,1,0.142857142857143,0.928571428571429,0,0.0384615384615385,0.5,1,0,1,0.699411217849396,1,0.785714285714286,1,1,0,0.83402489626556,0.777777777777778,1,1,0,0.25,0.401134256734649,0.25,0.5,1,0.5,0,0,"0"
"1719",0.0515180096869993,0,0.5,0.5,0.666666666666667,0.000508776392775375,0.75,0.941176470588235,1,0,0.857142857142857,0,0,0.5,1,0,0,0.75704989154013,1,0.642857142857143,1,0.333333333333333,1,0.83402489626556,0,1,1,0.0151664368721686,0.25,0.138510197404297,0,0,1,0,1,0,"0"
"1720",0.0348781653129479,0,1,1,0.4,0.00101755278555075,0.85,0.882352941176471,1,0,0.785714285714286,0,0.961538461538462,0.5,1,0,0,0.0703439727300899,1,0.571428571428571,1,0.2128,1,0.62655601659751,1,1,0,1,0.25,0.218126295124877,0.0833333333333333,0.375,1,0.333333333333333,0,0,"1"
"1721",0.0415671285236503,0,0.75,1,0.866666666666667,0.000763164589163063,0.8,0.882352941176471,1,0,0.214285714285714,0,0.0384615384615385,0.5,0.5,0,0.5,0.245429191199256,0,0.214285714285714,1,0.2128,0.5,0.62655601659751,1,1,0,1,0.25,0.926818627985604,0.0833333333333333,0.25,1,0.833333333333333,0,0,"0"
"1722",0.0320114667940755,0,1,1,0.733333333333333,0.000508776392775375,1,0.882352941176471,1,0,0.285714285714286,0,0.0384615384615385,0.5,1,0,0,0.0189030058878215,1,0.5,1,0.2128,0,1,0.777777777777778,0,1,0.113649793184952,0,0.0894317810011997,0,0,1,0.666666666666667,0,0,"0"
"1723",0.110845676063067,1,1,1,0.6,0.000508776392775375,0.9,1,0.791666666666667,0,0.714285714285714,0,0,0.5,1,0.5,0,0.110938952587543,1,0.428571428571429,1,0.2128,0.5,0.62655601659751,1,1,0,1,0.25,0.319009706620133,0.583333333333333,0.75,0,0.583333333333333,0,0,"0"
"1724",0.0515180096869993,0,0.5,0.5,1,0.000763164589163063,1,0.941176470588235,1,0,0.357142857142857,0,0,0,1,0,0.5,0.760458630306787,1,0.928571428571429,1,0,0,0.83402489626556,0.777777777777778,0,0,1,0,0,0,0,1,0,1,0,"0"
"1725",0.0506450071667463,0,0.75,1,0.933333333333333,0.00127194098193844,0.75,0.882352941176471,1,0.0714285714285714,0.5,0,0.346153846153846,0.5,1,0,0,0.118995971490548,1,0.285714285714286,1,0.2128,1,0.62655601659751,1,1,1,0,0.25,0.610535500054532,0,0,1,0.916666666666667,0,0,"1"
"1726",0.0506450071667463,0,0.75,1,0.8,0.00127194098193844,0.75,0.882352941176471,1,0,0.0714285714285714,1,1,0.5,1,0,0,0.17074682367524,1,0.0714285714285714,0,0.008,0,0.83402489626556,0.777777777777778,1,1,0,0.25,0.0650016359472134,0.166666666666667,0.5,1,0.75,0,1,"0"
"1727",0.0635451505016722,0,0.75,1,0.2,0.000763164589163063,0.75,0.882352941176471,1,0,0.142857142857143,0,0,0.5,1,0,0,0.104431360396653,1,0.142857142857143,1,0.2128,0.5,0.62655601659751,1,0.888888888888889,0,1,0.25,0.230995746537245,0.0833333333333333,0,0,0.166666666666667,0,1,"1"
"1728",0.135212613473483,1,1,1,0.466666666666667,0.00686848130246757,0.9,1,0.791666666666667,0.357142857142857,0.642857142857143,0,0,0.5,1,0.5,0,0.947629377130462,1,0.714285714285714,1,0.2128,0.5,0.62655601659751,1,1,0,1,1,0.277892899989094,0.166666666666667,0.5,1,0.416666666666667,0,0,"0"
"1729",0.00238891543239369,0,1,1,0.533333333333333,0.000763164589163063,0.75,0.882352941176471,1,0.142857142857143,0.928571428571429,0,0.0384615384615385,0.5,1,0,1,0.699411217849396,1,0.785714285714286,1,1,0,0.83402489626556,0.777777777777778,1,1,0,0.25,0.401134256734649,0.25,0.5,1,0.5,0,0,"0"
"1730",0.0515180096869993,0,0.5,0.5,0.666666666666667,0.000508776392775375,0.75,0.941176470588235,1,0,0.857142857142857,0,0,0.5,1,0,0,0.761078400991633,1,0.642857142857143,1,0.333333333333333,1,0.83402489626556,0,1,1,0.0151664368721686,0.25,0.138510197404297,0,0,1,0,1,0,"0"
"1731",0.0344003822264692,0,1,1,0.4,0.000763164589163063,0.85,0.882352941176471,1,0,0.785714285714286,0,0.961538461538462,0.5,1,0,0,0.0703439727300899,1,0.571428571428571,1,0.2128,1,0.62655601659751,1,1,0,1,0.25,0.218126295124877,0.0833333333333333,0.375,1,0.333333333333333,0,0,"1"
"1732",0.0463449593884376,0,0.75,1,0.866666666666667,0.00101755278555075,0.8,0.882352941176471,1,0,0.214285714285714,0,0.0384615384615385,0.5,0.5,0,0.5,0.245429191199256,0,0.214285714285714,1,0.2128,0.5,0.62655601659751,1,1,0,1,0.25,0.926818627985604,0.0833333333333333,0.25,1,0.833333333333333,0,0,"1"
"1733",0.0320114667940755,0,1,1,0.733333333333333,0.000508776392775375,1,0.882352941176471,1,0,0.285714285714286,0,0.0384615384615385,0.5,1,0,0,0.0189030058878215,1,0.5,1,0.2128,0,1,0.777777777777778,0,1,0.113649793184952,0,0.0894317810011997,0,0,1,0.666666666666667,0,0,"0"
"1734",0.109412326803631,1,1,1,0.6,0.000508776392775375,0.9,1,0.791666666666667,0,0.714285714285714,0,0,0.5,1,0.5,0,0.109389525875426,1,0.428571428571429,1,0.2128,0.5,0.62655601659751,1,1,0,1,0.25,0.319009706620133,0.583333333333333,0.75,0,0.583333333333333,0,0,"0"
"1735",0.0515180096869993,0,0.5,0.5,1,0.000763164589163063,1,0.941176470588235,1,0,0.357142857142857,0,0,0,1,0,0.5,0.753951038115897,1,0.928571428571429,1,0,0,0.83402489626556,0.777777777777778,0,0,1,0,0,0,0,1,0,1,0,"0"
